Date,Time,Open,High,Low,Close,Vol,OI
05/25/2017,16:00,2401.5,2416.25,2401,2412,1315611,3036957
05/26/2017,16:00,2411.5,2414.25,2406.5,2412.25,879560,3021277
05/30/2017,16:00,2412.5,2415.5,2406.25,2409.25,1040285,3016889
05/31/2017,16:00,2409,2415.25,2401.25,2409.5,1729723,3009433
06/01/2017,16:00,2412.25,2429,2409,2428,1432385,2994911
06/02/2017,16:00,2427.75,2438.25,2425.5,2436.25,1735800,3012651
06/05/2017,16:00,2433.75,2437.5,2431.5,2433,891938,2987026
06/06/2017,16:00,2432.75,2434.25,2424.75,2429.25,1353806,2951006
06/07/2017,16:00,2428,2433.5,2422.5,2430.5,1431930,2833510
06/08/2017,16:00,2431,2437.5,2425.75,2431,637421,643602
06/09/2017,16:00,2426,2444.25,2413.25,2429,2096199,1173137
06/12/2017,16:00,2428.75,2429.5,2417.5,2427.25,2175655,1854267
06/13/2017,16:00,2427.25,2440,2426,2438.75,1923275,2433721
06/14/2017,16:00,2439,2444,2426.5,2436,1818280,2689253
06/15/2017,16:00,2434.5,2435.25,2417,2432.75,1874682,2814642
06/16/2017,16:00,2432,2437.5,2421,2431.75,1336684,2844602
06/19/2017,16:00,2434.25,2452.25,2433.5,2448.25,1223334,2840491
06/20/2017,16:00,2448.5,2451.75,2434.75,2438.25,1332027,2807910
06/21/2017,16:00,2436.5,2440.75,2428.75,2434.25,1374762,2811556
06/22/2017,16:00,2432.5,2439.75,2428.75,2432.5,1056822,2820925
06/23/2017,16:00,2432,2439.5,2429,2435.75,1197448,2833023
06/26/2017,16:00,2432.75,2448.25,2430.75,2436.75,1265812,2836678
06/27/2017,16:00,2436.5,2438,2417.25,2421.25,1639883,2858564
06/28/2017,16:00,2417.75,2443.25,2414.5,2439.25,1560424,2839741
06/29/2017,16:00,2442.75,2445.75,2403,2420.75,2337789,2839900
06/30/2017,16:00,2421.5,2430.5,2415.75,2421.75,1638217,2839439
07/03/2017,16:00,2422.75,2437.25,2422.25,2425.75,766228,2829039
07/05/2017,16:00,2424.5,2433,2420,2428.75,1287423,2829632
07/06/2017,16:00,2428.75,2431.25,2406,2409.25,1603746,2824775
07/07/2017,16:00,2410,2425.75,2408.25,2423.25,1266391,2820247
07/10/2017,16:00,2423.75,2430.75,2420,2425.25,861222,2822091
07/11/2017,16:00,2424.5,2428.5,2411,2425.25,1132273,2817389
07/12/2017,16:00,2425.75,2444.5,2423.25,2440.75,1163339,2851150
07/13/2017,16:00,2442,2447.75,2439.75,2446.25,941061,2854397
07/14/2017,16:00,2447.25,2462,2442.75,2456.75,1091078,2865849
07/17/2017,16:00,2457.75,2461.25,2454.75,2459.25,862469,2866491
07/18/2017,16:00,2460.25,2461.75,2448.75,2458.5,1091158,2885191
07/19/2017,16:00,2460.5,2472.75,2458.5,2472.25,958463,2909049
07/20/2017,16:00,2471.75,2477,2466.25,2472,1106684,2936167
07/21/2017,16:00,2473.25,2476,2463.5,2470.25,1095937,2953775
07/24/2017,16:00,2470.5,2471.25,2464.25,2469.25,857750,2964274
07/25/2017,16:00,2467.75,2479.5,2467,2474.75,1074033,2962640
07/26/2017,16:00,2476,2480.5,2472.25,2474,972444,2948345
07/27/2017,16:00,2475.25,2481.25,2457.75,2472.75,1647577,2970960
07/28/2017,16:00,2472.75,2472.75,2462.25,2471,1156784,2984105
07/31/2017,16:00,2471.25,2475.75,2466,2468.75,1229202,2994555
08/01/2017,16:00,2468.75,2478,2467,2473,1043439,3021662
08/02/2017,16:00,2474.75,2476.75,2464,2474.25,1304650,3020172
08/03/2017,16:00,2474,2475.25,2466.75,2472.5,1087355,3044605
08/04/2017,16:00,2471.5,2478.5,2468.5,2472.75,1070866,3043959
08/07/2017,16:00,2473,2479,2472.75,2478.25,599701,3053147
08/08/2017,16:00,2478.25,2489.25,2468.25,2473.5,1367671,3064631
08/09/2017,16:00,2470.75,2475.25,2459.75,2473.75,1555517,3086189
08/10/2017,16:00,2474.75,2475,2433.5,2438.25,2324062,3103935
08/11/2017,16:00,2435.25,2447.25,2431,2440.75,1670104,3090248
08/14/2017,16:00,2442.25,2467.25,2442.25,2464.25,1470477,3114038
08/15/2017,16:00,2465.25,2474,2460.75,2464.5,1060173,3095077
08/16/2017,16:00,2465.25,2474.75,2462.25,2468.25,1137333,3112624
08/17/2017,16:00,2467.5,2469.25,2424.5,2430.25,2236170,3125361
08/18/2017,16:00,2427.5,2440.25,2420.25,2427.5,2203303,3127030
08/21/2017,16:00,2429.5,2432.25,2416.5,2428.75,1339966,3139301
08/22/2017,16:00,2428.75,2455,2428.25,2453.5,1367156,3137149
08/23/2017,16:00,2453.75,2455.5,2439.5,2442.25,1243382,3145019
08/24/2017,16:00,2441,2449.75,2435.25,2441.5,1407417,3150958
08/25/2017,16:00,2443.25,2454.25,2438.25,2443.25,1211227,3175692
08/28/2017,16:00,2442.75,2450,2437,2444.5,953054,3165053
08/29/2017,16:00,2434.75,2449.25,2421.75,2447.75,1615262,3176774
08/30/2017,16:00,2447.25,2460.5,2443.5,2456.5,1301444,3193564
08/31/2017,16:00,2456,2475,2455.5,2470.75,1752826,3208773
09/01/2017,16:00,2471,2480.5,2470.75,2475,1057024,3189967
09/05/2017,16:00,2462,2472,2446.25,2460.5,2123649,3120167
09/06/2017,16:00,2461,2469.75,2457.25,2466.25,1574076,3048416
09/07/2017,16:00,2464.75,2469.5,2458.25,2467.25,699851,719665
09/08/2017,16:00,2467.25,2468.25,2457.75,2463.5,1465772,1244827
09/11/2017,16:00,2470.25,2489.75,2469.25,2488.25,1893177,1942428
09/12/2017,16:00,2489,2497.5,2487.75,2496.75,1739059,2617586
09/13/2017,16:00,2497.75,2498,2491.5,2497.25,1426452,2954281
09/14/2017,16:00,2497,2498.75,2490,2496.75,1372582,3059813
09/15/2017,16:00,2496.25,2502.5,2489.5,2499.75,1367390,3088031
09/18/2017,16:00,2501.5,2508.5,2500.25,2505.25,1090827,3107021
09/19/2017,16:00,2505.25,2508.5,2503.5,2507.25,961109,3077878
09/20/2017,16:00,2506.25,2509.75,2496.5,2507.75,1232948,3084444
09/21/2017,16:00,2507,2508.75,2499,2503.5,1117630,3073085
09/22/2017,16:00,2503.25,2503.5,2494.5,2502,1024727,3048657
09/25/2017,16:00,2501.5,2507,2487.5,2499.5,1539626,3052713
09/26/2017,16:00,2500.5,2503.75,2494.75,2498,1144642,3045716
09/27/2017,16:00,2497.5,2511.75,2495.5,2507,1576031,3029435
09/28/2017,16:00,2505.75,2510.75,2501.5,2510.25,1109027,2998518
09/29/2017,16:00,2510.25,2520.25,2507.25,2518.5,1368322,2965796
10/02/2017,16:00,2520.5,2530.5,2519.5,2528.75,1138362,2989180
10/03/2017,16:00,2529.75,2536,2528,2535.25,849153,2991691
10/04/2017,16:00,2535.5,2540.5,2531.5,2538.75,956590,3019627
10/05/2017,16:00,2537.75,2553.25,2537,2552.5,1104438,3059096
10/06/2017,16:00,2551.25,2552.25,2544,2547.5,1169419,3050587
10/09/2017,16:00,2545.75,2553,2541.75,2546.25,735488,3053792
10/10/2017,16:00,2545.75,2555.75,2545.25,2551,1149236,3043930
10/11/2017,16:00,2551.25,2556,2546.75,2555.5,818238,3043432
10/12/2017,16:00,2554.75,2555.75,2548.75,2552,938476,3051483
10/13/2017,16:00,2550.5,2558,2549.5,2555.25,918541,3043181
10/16/2017,16:00,2554.75,2560.25,2553.25,2558.75,795923,3046741
10/17/2017,16:00,2558,2560.25,2554.75,2559.5,738739,3049820
10/18/2017,16:00,2559,2564.75,2558.75,2562.5,753384,3066930
10/19/2017,16:00,2562.5,2564,2545,2563,1362805,3075982
10/20/2017,16:00,2563.5,2577,2562,2576.5,1254054,3086207
10/23/2017,16:00,2575.25,2579.75,2564,2566,1272965,3099071
10/24/2017,16:00,2565,2572.75,2564.75,2569.75,1047808,3110298
10/25/2017,16:00,2567.25,2568.75,2544,2561,2099172,3089530
10/26/2017,16:00,2562,2567.5,2558,2564,1392205,3113436
10/27/2017,16:00,2564,2583.25,2560,2581,1561074,3135063
10/30/2017,16:00,2578,2580.75,2568,2570.75,1237600,3124388
10/31/2017,16:00,2570.5,2578,2569.25,2575.25,1051279,3115078
11/01/2017,16:00,2575.25,2588,2573.5,2577.25,1290220,3131769
11/02/2017,16:00,2574,2581,2564.75,2579.25,1297222,3135768
11/03/2017,16:00,2580,2588,2576,2585.25,992681,3163563
11/06/2017,16:00,2582.5,2592.5,2578,2591.25,848119,3158316
11/07/2017,16:00,2590.25,2596,2583.25,2589.25,1163840,3167322
11/08/2017,16:00,2586.5,2595,2582.25,2593.5,1058023,3156032
11/09/2017,16:00,2593.75,2597,2565.75,2586.5,1193217,3176254
11/10/2017,16:00,2584.5,2588.25,2574,2582,1193217,3179045
11/13/2017,16:00,2582.75,2588,2572.75,2584.5,1052173,3175524
11/14/2017,16:00,2582.75,2584.75,2566.75,2580.5,1582882,3176001
11/15/2017,16:00,2579.25,2579.5,2558,2567.5,1917948,3180712
11/16/2017,16:00,2566.75,2592,2564.75,2587.5,1528865,3219914
11/17/2017,16:00,2586.75,2588.5,2577.25,2578.75,1186958,3205145
11/20/2017,16:00,2578.5,2586.5,2570.25,2584.5,1000520,3195685
11/21/2017,16:00,2584.5,2603,2581.75,2598.75,1153787,3213608
11/22/2017,16:00,2598.25,2602.5,2595.25,2597,770812,3196045
11/24/2017,16:00,2595.75,2605.5,2592,2603.5,551196,3204044
11/27/2017,16:00,2603.5,2608,2599,2604.25,960112,3200150
11/28/2017,16:00,2604.75,2629.5,2600,2628.5,1558414,3236041
11/29/2017,16:00,2628,2636.75,2622.25,2627.5,1661775,3239614
11/30/2017,16:00,2627.5,2661,2624.25,2650.5,2520826,3240418
12/01/2017,16:00,2643.25,2653.25,2607.5,2646.5,2520826,3231700
12/04/2017,16:00,2657,2667.75,2636.25,2640.75,1756938,3230754
12/05/2017,16:00,2638.5,2651.25,2629.75,2630.75,1392821,3137281
12/06/2017,16:00,2629.25,2637,2622.5,2631.75,1307666,3018724
12/07/2017,16:00,2633,2643.5,2628.75,2642,645300,861700
12/08/2017,16:00,2642,2655,2640,2653.75,1327053,1392934
12/11/2017,16:00,2654.75,2667.5,2652,2664.25,1633120,2071077
12/12/2017,16:00,2665.75,2672.75,2663,2667.5,1659061,2527944
12/13/2017,16:00,2667.5,2675.25,2659,2668.75,1565803,2844874
12/14/2017,16:00,2668.25,2673.25,2651.5,2655.75,1410847,2930007
12/15/2017,16:00,2652.5,2683,2652.25,2681.75,1410847,2928463
12/18/2017,16:00,2682.75,2697.75,2682.25,2694.25,1040769,2967731
12/19/2017,16:00,2694.75,2697.75,2682.25,2683.75,980483,2969224
12/20/2017,16:00,2684.5,2695.25,2678.75,2681.25,981223,2999594
12/21/2017,16:00,2681.25,2695.75,2680.5,2687.5,853748,3007612
12/22/2017,16:00,2686.5,2691.25,2682,2685.75,654510,3035200
12/26/2017,16:00,2686.5,2689.25,2683.25,2686.75,376101,3038366
12/27/2017,16:00,2687.25,2690.75,2681.25,2685.25,666329,3023788
12/28/2017,16:00,2683.75,2688.75,2682.75,2685.5,535624,3013748
12/29/2017,16:00,2684.5,2698,2667.5,2675.75,1092038,2989056
01/02/2018,16:00,2675,2695.75,2674.25,2692.75,996265,3017744
01/03/2018,16:00,2693.5,2714,2692,2710.75,1114548,3064592
01/04/2018,16:00,2710,2728.75,2708.25,2723.5,1166017,3107934
01/05/2018,16:00,2724.75,2743,2723.5,2742.25,1136500,3144990
01/08/2018,16:00,2741.5,2748.25,2736.25,2746.5,903544,3168055
01/09/2018,16:00,2746.25,2759.75,2742.5,2752,1137598,3190900
01/10/2018,16:00,2749.5,2751.75,2736.25,2750.25,1289898,3203452
01/11/2018,16:00,2749.75,2770.25,2747.5,2769.25,1045414,3198069
01/12/2018,16:00,2768.5,2789.75,2766.5,2788.5,1357120,3210339
01/16/2018,16:00,2789.5,2808.25,2769,2782.25,1981469,3246225
01/17/2018,16:00,2782.5,2809.25,2778.75,2803.5,1541873,3250369
01/18/2018,16:00,2803,2807.75,2793.5,2796,1345331,3273650
01/19/2018,16:00,2796.75,2814.75,2791.5,2810.75,1363990,3303322
01/22/2018,16:00,2803.75,2838,2801.75,2835,1179414,3312310
01/23/2018,16:00,2835,2844.5,2828.5,2839.25,1282163,3318612
01/24/2018,16:00,2836.75,2855,2825.25,2840.75,1885278,3349443
01/25/2018,16:00,2839.75,2853.5,2830.5,2841,1439217,3337061
01/26/2018,16:00,2842,2875.75,2841,2874.25,1286287,3331783
01/29/2018,16:00,2874,2878.25,2851.25,2853.25,1395078,3295318
01/30/2018,16:00,2853,2857.75,2818.25,2824.25,2133815,3278038
01/31/2018,16:00,2823,2839.5,2812.75,2825.5,1841227,3295548
02/01/2018,16:00,2828.5,2837,2809.25,2822.25,2532442,3307788
02/02/2018,16:00,2826.25,2830.75,2755,2756.5,2532442,3297660
02/05/2018,16:00,2756.75,2762.75,2595.5,2607.5,4009557,3323338
02/06/2018,16:00,2623.75,2699.5,2528.75,2694,4806868,3294277
02/07/2018,16:00,2685.25,2726.5,2660.25,2668,2491133,3264285
02/08/2018,16:00,2664.5,2686.25,2576.75,2593.25,3909443,3360665
02/09/2018,16:00,2593.5,2637.5,2530,2618.75,3909443,3315698
02/12/2018,16:00,2628,2671.25,2619.75,2655,2170447,3217706
02/13/2018,16:00,2653,2667.25,2634,2661.5,1461104,3191989
02/14/2018,16:00,2662.5,2701.5,2626.75,2696.75,2087016,3165063
02/15/2018,16:00,2695.25,2736.5,2688.25,2733.75,1668909,3177219
02/16/2018,16:00,2733.75,2754.5,2722,2734.75,1738551,3172501
02/20/2018,16:00,2734.25,2747.5,2705.5,2713.75,1447502,3176441
02/21/2018,16:00,2714.25,2747.5,2693.25,2698.5,1661308,3162459
02/22/2018,16:00,2698.25,2730.75,2681.75,2711.25,1623017,3156159
02/23/2018,16:00,2712.5,2750,2709.75,2748.5,1290261,3168128
02/26/2018,16:00,2751.25,2785.75,2742.25,2784.25,1256268,3169192
02/27/2018,16:00,2784,2789.5,2741.75,2747.25,1717155,3165874
02/28/2018,16:00,2746.25,2761.75,2711.75,2714.25,1876678,3117034
03/01/2018,16:00,2718,2730.75,2658.25,2678,2171819,3146535
03/02/2018,16:00,2678.5,2695.75,2646.75,2690,2171819,3143984
03/05/2018,16:00,2683,2727.5,2663.5,2718.25,1781823,3109807
03/06/2018,16:00,2718.75,2734.25,2710,2723.75,1450085,3079923
03/07/2018,16:00,2699.75,2730,2681,2723,1870360,3002645
03/08/2018,16:00,2723.25,2740.25,2719,2739,653581,652394
03/09/2018,16:00,2736.75,2786.75,2730.25,2783.5,1489394,1166354
03/12/2018,16:00,2783.5,2800,2778.5,2783.75,1658456,1857383
03/13/2018,16:00,2781.75,2802,2757.25,2767.5,2226645,2385499
03/14/2018,16:00,2761.75,2778.25,2743,2748.75,1930552,2609150
03/15/2018,16:00,2749.5,2762,2739.75,2750.25,1142517,2683675
03/16/2018,16:00,2752.25,2761,2745,2750.75,1142517,2681583
03/19/2018,16:00,2751,2751.25,2692,2717.5,1986809,2698947
03/20/2018,16:00,2716.25,2723.75,2707.5,2718.25,1099899,2706998
03/21/2018,16:00,2718,2738.75,2707.25,2713,1423759,2722391
03/22/2018,16:00,2713,2721,2636.5,2638,2548609,2779805
03/23/2018,16:00,2640.5,2653.5,2580.75,2592.5,2875654,2849518
03/26/2018,16:00,2589.75,2657.5,2585.75,2654.25,2302375,2889651
03/27/2018,16:00,2654.25,2674.5,2590.75,2610.5,2448450,2884080
03/28/2018,16:00,2607.5,2628.5,2587.75,2602.25,2802883,2918961
03/29/2018,16:00,2604.5,2654.25,2595.75,2637.75,2042949,2887303
04/02/2018,16:00,2629.75,2636.25,2546.75,2569.75,2395329,2933144
04/03/2018,16:00,2576,2613.5,2568.25,2608,2220246,2942545
04/04/2018,16:00,2606.75,2644.5,2554.25,2641.75,2247386,2937636
04/05/2018,16:00,2640.5,2667,2638.75,2656.5,2615117,2898940
04/06/2018,16:00,2657.75,2658.75,2579.25,2600.5,2615117,2900411
04/09/2018,16:00,2602.25,2648.5,2602.25,2613.75,1762078,2923967
04/10/2018,16:00,2612.5,2661,2607,2649.75,1998582,2907441
04/11/2018,16:00,2649.25,2656,2620.75,2635.75,1637350,2860319
04/12/2018,16:00,2637.25,2669.75,2634.5,2658.75,1301132,2860677
04/13/2018,16:00,2656.5,2675.25,2639.5,2652,1711823,2875836
04/16/2018,16:00,2668,2681.75,2655.5,2676.5,1237183,2868740
04/17/2018,16:00,2674,2708.5,2673.5,2701.25,1251766,2880705
04/18/2018,16:00,2699.5,2713.25,2698.5,2704.5,1044851,2876346
04/19/2018,16:00,2706.5,2708,2676.25,2687.75,1604973,2908969
04/20/2018,16:00,2687.25,2693,2654.5,2666.25,1604973,2897639
04/23/2018,16:00,2677.75,2679.5,2652,2666,1239828,2885246
04/24/2018,16:00,2666.75,2683.25,2610.75,2630,2329880,2905501
04/25/2018,16:00,2630,2643,2606,2639.25,1902899,2905239
04/26/2018,16:00,2643,2672.25,2634.25,2669.25,1279539,2865991
04/27/2018,16:00,2670.25,2671,2652.5,2666.25,1142350,2853010
04/30/2018,16:00,2665.25,2677,2639.75,2641.75,1341086,2859811
05/01/2018,16:00,2641,2652.75,2618,2647,1323628,2860955
05/02/2018,16:00,2650.25,2653.25,2619,2622.25,1427995,2857898
05/03/2018,16:00,2621.5,2631,2586,2626.5,1699202,2854817
05/04/2018,16:00,2626.5,2664.25,2607,2657.75,1699202,2852359
05/07/2018,16:00,2657.5,2676.25,2656,2664.75,1148919,2834612
05/08/2018,16:00,2662.75,2669,2647,2665,1281751,2842527
05/09/2018,16:00,2664.5,2694.75,2661.25,2690.75,1251722,2852929
05/10/2018,16:00,2690.75,2719.75,2687.5,2713.5,1173629,2867496
05/11/2018,16:00,2711,2727.25,2711,2724.25,1066248,2887528
05/14/2018,16:00,2722,2736,2719,2725.75,945963,2889450
05/15/2018,16:00,2723.25,2726,2695.25,2703.75,1519108,2903781
05/16/2018,16:00,2706,2722.75,2699.25,2717.75,1057687,2912515
05/17/2018,16:00,2716.5,2726.75,2705.75,2713.5,1071506,2937683
05/18/2018,16:00,2713.5,2721.75,2703.5,2707.75,1013073,2944226
05/21/2018,16:00,2723.5,2734,2719,2727.75,951913,2952475
05/22/2018,16:00,2726,2736.5,2716.25,2720.75,891511,2949209
05/23/2018,16:00,2719.25,2727.75,2699.25,2725.5,1295885,2971689
05/24/2018,16:00,2724.5,2728,2700.5,2722.25,993783,2971730
05/25/2018,16:00,2721.5,2732.5,2708.5,2713,993783,2972496
05/29/2018,16:00,2716,2719,2669.75,2687,1989677,2994694
05/30/2018,16:00,2688,2724,2680.5,2719.25,1424364,2988168
05/31/2018,16:00,2715,2723,2694.5,2700.25,1665452,2986857
06/01/2018,16:00,2702.25,2731.75,2700.75,2728.5,1241171,2971859
06/04/2018,16:00,2725.75,2744,2723.75,2740.25,857850,2973815
06/05/2018,16:00,2740.75,2748,2733.75,2746.25,1027609,2946533
06/06/2018,16:00,2745.75,2769.5,2742.75,2767,1326401,2857383
06/07/2018,16:00,2764.25,2774.5,2754.75,2767,777094,682262
06/08/2018,16:00,2766.25,2774.25,2746.75,2773.5,1281036,1142120
06/11/2018,16:00,2767.75,2785.25,2765,2777.75,1558782,1809743
06/12/2018,16:00,2776,2785,2773.25,2779.25,1496135,2283691
06/13/2018,16:00,2783,2787,2769.5,2770,1384101,2499069
06/14/2018,16:00,2768.75,2785,2763.25,2779.5,1275141,2602004
06/15/2018,16:00,2778,2779.5,2756.5,2775.5,1512061,2607634
06/18/2018,16:00,2771,2777.75,2752.25,2770.75,993118,2595978
06/19/2018,16:00,2769.25,2771.25,2726.75,2757.25,1657081,2626220
06/20/2018,16:00,2756.25,2769.25,2748.25,2763,1082802,2626162
06/21/2018,16:00,2762.75,2776.25,2738,2743.5,1493235,2620586
06/22/2018,16:00,2741.5,2759.5,2740.25,2750.5,1108771,2618991
06/25/2018,16:00,2748,2749,2691.5,2713.25,2206994,2638026
06/26/2018,16:00,2712.75,2726.25,2705.75,2719.5,1399067,2626088
06/27/2018,16:00,2717.5,2739,2692,2696,2117686,2629776
06/28/2018,16:00,2696.25,2717.25,2684.25,2710.5,1678667,2630303
06/29/2018,16:00,2711,2736.5,2707.75,2712.5,1641889,2620996
07/02/2018,16:00,2712,2719.5,2689.5,2718.25,1213215,2605520
07/03/2018,16:00,2718.5,2732.5,2703,2704.25,860533,2600928
07/05/2018,16:00,2704,2730.75,2701.75,2729.5,1165235,2597888
07/06/2018,16:00,2728,2757.25,2722.25,2754,1287758,2596309
07/09/2018,16:00,2753,2779,2752.75,2778.5,970337,2634459
07/10/2018,16:00,2778.5,2788.75,2771.5,2787.75,925706,2642616
07/11/2018,16:00,2771.75,2778.75,2756.75,2765,1369176,2644336
07/12/2018,16:00,2767.75,2792,2764.75,2789.5,1120424,2666247
07/13/2018,16:00,2789.75,2798.25,2784.25,2794.25,952307,2677236
07/16/2018,16:00,2795.75,2800,2786,2787.5,801608,2672510
07/17/2018,16:00,2786.75,2806.75,2780.75,2802.25,1059163,2697051
07/18/2018,16:00,2804,2809.25,2797.75,2807,860523,2696845
07/19/2018,16:00,2805.5,2809,2791.25,2796.25,1082645,2695526
07/20/2018,16:00,2796.5,2801.5,2784,2791.75,1013663,2691633
07/23/2018,16:00,2796.25,2803.5,2783.5,2803,812481,2696073
07/24/2018,16:00,2801.5,2822.25,2801.25,2812,1347688,2697964
07/25/2018,16:00,2810.25,2840.5,2805,2832.25,1302896,2704995
07/26/2018,16:00,2826.25,2837.5,2824.25,2833.5,1492056,2684667
07/27/2018,16:00,2831.25,2838,2799.75,2808.5,1492056,2682281
07/30/2018,16:00,2807,2812.75,2789.25,2794.25,1169457,2675353
07/31/2018,16:00,2796.5,2818.75,2793.75,2808,1366896,2677735
08/01/2018,16:00,2815.25,2816.75,2796.5,2801.75,1098291,2673534
08/02/2018,16:00,2805,2822.25,2782,2819.5,922242,2719455
08/03/2018,16:00,2821.75,2832.5,2815.75,2830.5,922242,2713635
08/06/2018,16:00,2832.5,2844.5,2826,2841,797324,2735143
08/07/2018,16:00,2840.5,2854.75,2839.25,2850.75,780222,2744347
08/08/2018,16:00,2851.75,2853.5,2843.5,2846.25,745412,2747149
08/09/2018,16:00,2844.5,2853.75,2841.5,2844.75,696695,2757712
08/10/2018,16:00,2843.5,2843.75,2817,2827.75,1416182,2727026
08/13/2018,16:00,2826.75,2834.75,2811,2816.5,1282874,2714240
08/14/2018,16:00,2817.75,2834.5,2816.75,2832,1022577,2729801
08/15/2018,16:00,2832.75,2834,2794,2812.25,1871800,2727726
08/16/2018,16:00,2813.25,2842.75,2808.5,2835.75,1271529,2742522
08/17/2018,16:00,2834.5,2848,2826,2843.25,1202980,2722402
08/20/2018,16:00,2842.75,2851.75,2841.25,2849.5,817383,2726276
08/21/2018,16:00,2847.75,2865,2843,2852.75,1055051,2730460
08/22/2018,16:00,2844,2859.25,2837.25,2852.25,996434,2738403
08/23/2018,16:00,2852.75,2860.75,2845.75,2849,1050042,2727374
08/24/2018,16:00,2849.25,2868.5,2847.25,2867.75,1058571,2735145
08/27/2018,16:00,2868.75,2890.5,2867.75,2889.5,961496,2760646
08/28/2018,16:00,2890,2897.25,2885.25,2890.25,902705,2768014
08/29/2018,16:00,2891.5,2908.5,2888.5,2905.75,1113797,2782971
08/30/2018,16:00,2906.75,2907.25,2886.5,2893,1331841,2771995
08/31/2018,16:00,2889,2898.5,2882.75,2893,1323038,2788109
09/04/2018,16:00,2897.5,2903.5,2876.5,2889.25,1605954,2771894
09/05/2018,16:00,2889.75,2891.5,2868.5,2879.25,1604742,2780588
09/06/2018,16:00,2879.5,2884,2859,2870,1692240,2707535
09/07/2018,16:00,2868.75,2876,2856,2865.75,1692240,2706678
09/10/2018,16:00,2864.75,2879.25,2864.25,2871.25,1248308,2714490
09/11/2018,16:00,2870.75,2884,2858.25,2880.75,1269254,2690666
09/12/2018,16:00,2881,2886.25,2870.5,2879.5,1581597,2589244
09/13/2018,16:00,2878.5,2898,2875.75,2896.25,712160,667008
09/14/2018,16:00,2895.5,2903.25,2888,2897.5,1363971,1128631
09/17/2018,16:00,2895,2897.25,2878.25,2882,1783534,1739118
09/18/2018,16:00,2881.25,2903.75,2869.5,2897.75,1877029,2291959
09/19/2018,16:00,2899,2904.75,2891.75,2901,1361242,2562710
09/20/2018,16:00,2902.5,2926.75,2899.25,2925.5,1474453,2670821
09/21/2018,16:00,2925.75,2933,2918,2919.75,1489417,2683226
09/24/2018,16:00,2915.5,2916.25,2903.75,2911.5,1162107,2668621
09/25/2018,16:00,2912.5,2920.25,2904.25,2907.25,1032045,2673717
09/26/2018,16:00,2908.5,2922,2893.5,2897.5,1308995,2701707
09/27/2018,16:00,2897.5,2918,2893.5,2906,1429127,2711538
09/28/2018,16:00,2908.25,2911.5,2894,2905,1429127,2711354
10/01/2018,16:00,2908.5,2928,2908.5,2916,1239963,2707643
10/02/2018,16:00,2915,2922,2903.5,2914.5,1132507,2706036
10/03/2018,16:00,2915,2930.75,2910.75,2917.5,1244514,2726120
10/04/2018,16:00,2912,2912.25,2873.75,2893.75,2165850,2694807
10/05/2018,16:00,2896,2901.5,2859.25,2880,2291213,2701393
10/08/2018,16:00,2883.5,2884.25,2852,2879.75,1760642,2732047
10/09/2018,16:00,2878.25,2886,2860.5,2874.25,1770753,2742562
10/10/2018,16:00,2873,2877.25,2757.5,2767,3460738,2833715
10/11/2018,16:00,2762.5,2784.75,2698.25,2731.5,4013855,2853603
10/12/2018,16:00,2734.5,2771,2718.25,2754.5,2853415,2786486
10/15/2018,16:00,2756,2764.75,2731.25,2735,1763922,2765969
10/16/2018,16:00,2733.5,2805,2731.5,2803.75,1780311,2738078
10/17/2018,16:00,2802.25,2810.25,2769.25,2802.25,1948526,2715306
10/18/2018,16:00,2799.25,2800.75,2742.5,2758.25,2218738,2709549
10/19/2018,16:00,2760.75,2786.5,2748.25,2753.5,2023613,2726587
10/22/2018,16:00,2744,2768,2735.75,2742.5,1665740,2744048
10/23/2018,16:00,2741.75,2743.5,2678.25,2732.25,2849774,2762871
10/24/2018,16:00,2731.25,2736,2638.25,2650.25,2856919,2780617
10/25/2018,16:00,2659.75,2709.75,2644.75,2674.25,2535913,2777378
10/26/2018,16:00,2664,2678.75,2613.25,2655.5,3509803,2810469
10/29/2018,16:00,2653,2693,2589,2629.5,2786555,2832369
10/30/2018,16:00,2625,2676.25,2619.25,2671.25,2503396,2801386
10/31/2018,16:00,2676.75,2723.25,2668,2697,2469662,2772626
11/01/2018,16:00,2692,2727.25,2691.5,2724,1820142,2765125
11/02/2018,16:00,2710,2752.25,2685.5,2710.25,2372699,2772149
11/05/2018,16:00,2708.5,2729.75,2698.75,2725.5,1311938,2753163
11/06/2018,16:00,2725,2747,2715.75,2745,1269341,2734277
11/07/2018,16:00,2742.75,2803.75,2730.75,2802.5,1894012,2739779
11/08/2018,16:00,2802,2804,2781,2794.75,1724880,2742894
11/09/2018,16:00,2790,2797.25,2750.5,2765,1724880,2737796
11/12/2018,16:00,2764.75,2781.25,2708.25,2713.75,1921301,2756704
11/13/2018,16:00,2717.75,2741.75,2700.5,2713.5,2101869,2753792
11/14/2018,16:00,2717.25,2734.25,2672.25,2684.5,2295505,2755546
11/15/2018,16:00,2688,2722.75,2657.25,2720.5,2383852,2731137
11/16/2018,16:00,2717.75,2734.75,2694.75,2729,1875116,2733741
11/19/2018,16:00,2719,2734,2667.5,2682.25,1988117,2751484
11/20/2018,16:00,2682.25,2682.75,2617.75,2626,2533128,2799436
11/21/2018,16:00,2625.75,2657.25,2618.25,2635,872856,2799641
11/23/2018,16:00,2636,2642.25,2612,2615.5,872856,2792725
